1686224899.548740,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686224926.262928,192.168.29.136,2897,8,11386,28
1686224926.268943,192.168.29.136,2898,8,11385,28
1686224926.280790,192.168.29.136,2899,8,11384,28
1686224926.350813,192.168.29.136,2900,8,11383,28
1686224926.362752,192.168.29.136,2901,8,11382,28
1686224926.400500,192.168.29.136,2902,8,11381,28
1686224926.401466,192.168.29.136,2903,8,11380,28
1686224926.408096,192.168.29.136,2904,8,11379,28
1686224926.408819,192.168.29.136,2905,8,11378,28
1686224926.420267,192.168.29.136,2906,8,11377,28
1686224926.431746,192.168.29.136,2907,8,11376,28
1686224926.442881,192.168.29.136,2908,8,11375,28
1686224926.449045,192.168.29.136,2909,8,11374,28
1686224926.497294,192.168.29.136,2910,8,11373,28
1686224926.513752,192.168.29.136,2911,8,11372,28
1686224926.525272,192.168.29.136,2912,8,11371,28
1686224926.537742,192.168.29.136,2913,8,11370,28
1686224926.549496,192.168.29.136,2914,8,11369,28
1686224926.660401,192.168.29.136,2915,8,11368,28
