1686215796.399907,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686215818.676062,192.168.29.136,30967,60422,37633,28
1686215818.682806,192.168.29.136,30711,60422,37889,28
1686215818.683598,192.168.29.136,30455,60422,38145,28
1686215818.716644,192.168.29.136,30199,60422,38401,28
1686215818.734282,192.168.29.136,29943,60422,38657,28
1686215818.848406,192.168.29.136,29687,60422,38913,28
1686215818.968907,192.168.29.136,29431,60422,39169,28
1686215818.981535,192.168.29.136,29175,60422,39425,28
1686215818.993710,192.168.29.136,28919,60422,39681,28
1686215819.011317,192.168.29.136,28663,60422,39937,28
1686215819.045550,192.168.29.136,28407,60422,40193,28
1686215819.057376,192.168.29.136,28151,60422,40449,28
1686215819.069213,192.168.29.136,27895,60422,40705,28
1686215819.081032,192.168.29.136,27639,60422,40961,28
1686215819.092803,192.168.29.136,27383,60422,41217,28
1686215819.110554,192.168.29.136,27127,60422,41473,28
1686215819.224494,192.168.29.136,26871,60422,41729,28
1686215819.237120,192.168.29.136,26615,60422,41985,28
1686215819.435406,192.168.29.136,26359,60422,42241,28
1686215819.449142,192.168.29.136,26103,60422,42497,28
1686215819.468231,192.168.29.136,25847,60422,42753,28
1686215819.490730,192.168.29.136,25591,60422,43009,28
1686215819.502101,192.168.29.136,25335,60422,43265,28
1686215819.513623,192.168.29.136,25079,60422,43521,28
1686215819.530235,192.168.29.136,24823,60422,43777,28
1686215819.600470,192.168.29.136,24567,60422,44033,28
1686215819.696970,192.168.29.136,24311,60422,44289,28
1686215819.761680,192.168.29.136,24055,60422,44545,28
1686215819.778890,192.168.29.136,23799,60422,44801,28
1686215819.790234,192.168.29.136,23543,60422,45057,28
1686215819.801679,192.168.29.136,23287,60422,45313,28
1686215819.813236,192.168.29.136,23031,60422,45569,28
1686215819.824721,192.168.29.136,22775,60422,45825,28
1686215819.836702,192.168.29.136,22519,60422,46081,28
1686215819.848493,192.168.29.136,22263,60422,46337,28
1686215819.949684,192.168.29.136,22007,60422,46593,28
1686215819.961794,192.168.29.136,21751,60422,46849,28
1686215820.049024,192.168.29.136,21495,60422,47105,28
1686215820.155545,192.168.29.136,21239,60422,47361,28
